            sIP|            dIP|sPort|dPort|pro|   packets|     bytes|   flags|                  sTime| duration|                  eTime|sensor|
  163.172.7.229| 131.247.67.122|49587|   80|  6|         1|        52|        |2016/04/06T08:22:11.766|    0.000|2016/04/06T08:22:11.766|Health|
184.105.247.196|  10.119.120.49|49413|  443|  6|         6|       418|        |2016/04/06T08:23:12.694|    2.112|2016/04/06T08:23:14.806|Health|
184.105.247.196|  10.119.120.49|59230|  443|  6|         6|       451|        |2016/04/06T08:25:33.047|    0.192|2016/04/06T08:25:33.239|Health|
   125.16.0.230|  10.119.120.40|49883|  443|  6|         7|       843|        |2016/04/06T08:27:40.590|    1.600|2016/04/06T08:27:42.190|Health|
   125.16.0.230|  10.119.120.40|49884|  443|  6|         2|        98|        |2016/04/06T08:27:40.783|    0.448|2016/04/06T08:27:41.231|Health|
   125.16.0.230|  10.119.120.40|49883|  443|  6|         2|        92|        |2016/04/06T08:27:53.199|    0.384|2016/04/06T08:27:53.583|Health|
 199.241.29.248|  10.119.120.37|45233|   80|  6|         4|       216|        |2016/04/06T08:32:46.508|    0.064|2016/04/06T08:32:46.572|Health|
 199.241.29.248|  10.119.120.37|53974|   80|  6|         5|       311|        |2016/04/06T08:34:04.584|    0.000|2016/04/06T08:34:04.584|Health|
 199.241.29.248|  10.119.120.37|34442|   80|  6|         4|       216|        |2016/04/06T08:35:24.519|    0.064|2016/04/06T08:35:24.583|Health|
 199.241.29.248|  10.119.120.37|48168|   80|  6|         4|       216|        |2016/04/06T08:35:53.252|    0.064|2016/04/06T08:35:53.316|Health|
 199.241.29.248|  10.119.120.37|34178|   80|  6|         4|       216|        |2016/04/06T08:36:24.930|    0.064|2016/04/06T08:36:24.994|Health|
 199.241.29.248|  10.119.120.37|48249|   80|  6|         4|       216|        |2016/04/06T08:36:54.502|    0.000|2016/04/06T08:36:54.502|Health|
  163.172.7.229|  10.119.120.33|52249|   80|  6|        12|       810|        |2016/04/06T08:36:54.246|    0.448|2016/04/06T08:36:54.694|Health|
  163.172.7.229|  10.119.120.33|52343|   80|  6|        12|       810|        |2016/04/06T08:36:54.439|    0.448|2016/04/06T08:36:54.887|Health|
  163.172.7.229|  10.119.120.33|52343|   80|  6|         2|       104|        |2016/04/06T08:37:05.384|    0.128|2016/04/06T08:37:05.512|Health|
  163.172.7.229|  10.119.120.33|52249|   80|  6|         1|        52|        |2016/04/06T08:37:07.687|    0.000|2016/04/06T08:37:07.687|Health|
  163.172.7.229|  10.119.120.33|33978|   80|  6|        10|       879|        |2016/04/06T08:37:35.525|    5.632|2016/04/06T08:37:41.157|Health|
  163.172.7.229|  10.119.120.33|34136|   80|  6|        13|       864|        |2016/04/06T08:37:36.102|    1.088|2016/04/06T08:37:37.190|Health|
  163.172.7.229|  10.119.120.33|38628|   80|  6|         6|       495|        |2016/04/06T08:37:53.186|    0.832|2016/04/06T08:37:54.018|Health|
  163.172.7.229|  10.119.120.33|38539|   80|  6|         6|       495|        |2016/04/06T08:37:52.993|    7.680|2016/04/06T08:38:00.673|Health|
  163.172.7.229|  10.119.120.33|59413|   80|  6|         9|       645|        |2016/04/06T08:46:11.097|    0.832|2016/04/06T08:46:11.929|Health|
  163.172.7.229|  10.119.120.33|59335|   80|  6|         7|       541|        |2016/04/06T08:46:10.841|    0.256|2016/04/06T08:46:11.097|Health|
  163.172.7.229|  10.119.120.33|59335|   80|  6|         1|        52|        |2016/04/06T08:46:32.603|    0.000|2016/04/06T08:46:32.603|Health|
   103.224.36.3|  131.247.67.45|10954|   25|  6|         6|       368|        |2016/04/06T09:02:11.905|    1.920|2016/04/06T09:02:13.825|Health|
  125.16.182.17|  131.247.67.45|33761|   25|  6|         6|       366|        |2016/04/06T09:03:16.610|    1.792|2016/04/06T09:03:18.402|Health|
113.189.139.224|  131.247.67.45|11013|   25|  6|         6|       355|        |2016/04/06T09:09:26.906|    1.472|2016/04/06T09:09:28.378|Health|
    103.43.6.29|  131.247.67.45|59048|   25|  6|         2|        98|        |2016/04/06T09:09:22.812|    0.320|2016/04/06T09:09:23.132|Health|
 175.101.16.129|  131.247.67.45|21528|   25|  6|         6|       363|        |2016/04/06T09:09:42.141|    2.624|2016/04/06T09:09:44.765|Health|
    103.43.6.29|  131.247.67.45|59048|   25|  6|         3|       138|        |2016/04/06T09:09:43.676|    9.920|2016/04/06T09:09:53.596|Health|
122.252.231.254|  131.247.67.45| 2179|   25|  6|         6|       372|        |2016/04/06T09:10:21.307|    1.600|2016/04/06T09:10:22.907|Health|
  182.75.157.60|  131.247.67.45|50299|   25|  6|         8|       456|        |2016/04/06T09:10:15.035|    2.880|2016/04/06T09:10:17.915|Health|
 113.176.123.79|  131.247.67.45|59245|   25|  6|         6|       351|        |2016/04/06T09:12:50.681|    1.600|2016/04/06T09:12:52.281|Health|
   103.18.72.20|  131.247.67.45|61783|   25|  6|         7|       407|        |2016/04/06T09:13:37.914|    1.920|2016/04/06T09:13:39.834|Health|
   82.210.155.4|  131.247.67.45| 2783|   25|  6|         8|       442|        |2016/04/06T09:14:20.919|    3.008|2016/04/06T09:14:23.927|Health|
  123.25.117.77|  131.247.67.45| 3144|   25|  6|         7|       386|        |2016/04/06T09:15:45.202|    1.792|2016/04/06T09:15:46.994|Health|
 89.248.171.160|  131.247.67.45|25624|   25|  6|        10|       599|        |2016/04/06T09:16:56.306|    1.152|2016/04/06T09:16:57.458|Health|
180.234.210.249|  131.247.67.45|57203|   25|  6|         6|       363|        |2016/04/06T09:16:59.184|    3.584|2016/04/06T09:17:02.768|Health|
  123.25.116.99|   131.247.67.1|33064|   53| 17|         1|        73|        |2016/04/06T09:17:16.913|    0.000|2016/04/06T09:17:16.913|Health|
  209.198.1.250|   131.247.67.1|12579|   53| 17|         1|        73|        |2016/04/06T09:17:18.767|    0.000|2016/04/06T09:17:18.767|Health|
  91.200.54.195|  131.247.67.45|40134|   25|  6|         7|       390|        |2016/04/06T09:17:29.072|    1.472|2016/04/06T09:17:30.544|Health|
113.174.145.206|  131.247.67.45|15713|   25|  6|         7|       405|        |2016/04/06T09:19:09.229|    2.112|2016/04/06T09:19:11.341|Health|
  118.70.233.36|  131.247.67.45|56539|   25|  6|         7|       386|        |2016/04/06T09:21:54.604|    2.048|2016/04/06T09:21:56.652|Health|
 113.160.134.19|  131.247.67.45|30886|   25|  6|         6|       360|        |2016/04/06T09:22:58.794|    1.088|2016/04/06T09:22:59.882|Health|
  118.70.233.36|  131.247.67.45|58709|   25|  6|         8|       439|        |2016/04/06T09:23:40.201|    1.536|2016/04/06T09:23:41.737|Health|
  14.172.165.47|  131.247.67.45|28889|   25|  6|         6|       358|        |2016/04/06T09:24:35.882|    1.280|2016/04/06T09:24:37.162|Health|
 216.12.249.195|   131.247.67.1|50383|   53| 17|         1|        80|        |2016/04/06T09:26:23.145|    0.000|2016/04/06T09:26:23.145|Health|
 216.12.249.195|   131.247.67.1|40136|   53| 17|         1|        84|        |2016/04/06T09:26:23.145|    0.000|2016/04/06T09:26:23.145|Health|
 216.12.249.195|   131.247.67.1|10134|   53| 17|         1|        80|        |2016/04/06T09:26:23.145|    0.000|2016/04/06T09:26:23.145|Health|
 216.12.249.195|   131.247.67.1|26139|   53| 17|         1|        84|        |2016/04/06T09:26:23.146|    0.000|2016/04/06T09:26:23.146|Health|
184.105.247.195|  131.247.67.37|48165| 5353| 17|         1|        74|        |2016/04/06T09:27:03.611|    0.000|2016/04/06T09:27:03.611|Health|
 196.203.89.119|  131.247.67.45|56627|   25|  6|         7|       394|        |2016/04/06T09:28:31.272|    1.280|2016/04/06T09:28:32.552|Health|
   115.78.229.3|  131.247.67.45|10049|   25|  6|         6|       365|        |2016/04/06T09:28:55.524|    1.600|2016/04/06T09:28:57.124|Health|
  91.196.177.93|  131.247.67.45|49246|   25|  6|         6|       353|        |2016/04/06T09:29:33.347|    0.960|2016/04/06T09:29:34.307|Health|
  91.196.177.93|  131.247.67.45|49246|   25|  6|         1|        46|        |2016/04/06T09:29:54.850|    0.000|2016/04/06T09:29:54.850|Health|
  176.65.127.18|  131.247.67.45|15270|   25|  6|         7|       405|        |2016/04/06T09:30:01.505|    1.536|2016/04/06T09:30:03.041|Health|
 113.161.60.141|  131.247.67.45|57169|   25|  6|         7|       396|        |2016/04/06T09:31:12.033|    1.600|2016/04/06T09:31:13.633|Health|
113.191.253.253|  131.247.67.45|30698|   25|  6|         7|       386|        |2016/04/06T09:33:48.062|    2.112|2016/04/06T09:33:50.174|Health|
113.174.251.150|  131.247.67.45|51754|   25|  6|         7|       390|        |2016/04/06T09:37:06.074|    1.984|2016/04/06T09:37:08.058|Health|
  117.6.165.250|  131.247.67.45| 2794|   25|  6|         8|       442|        |2016/04/06T09:39:09.079|    1.472|2016/04/06T09:39:10.551|Health|
 89.248.171.160|  131.247.67.45|54705|   25|  6|        10|       591|        |2016/04/06T09:39:16.569|    0.960|2016/04/06T09:39:17.529|Health|
 217.118.95.126|  131.247.67.45|64171|   25|  6|         9|       465|        |2016/04/06T09:40:17.046|    2.176|2016/04/06T09:40:19.222|Health|
  123.20.63.100|  131.247.67.45|20037|   25|  6|         6|       373|        |2016/04/06T09:40:17.689|    1.792|2016/04/06T09:40:19.481|Health|
  27.106.62.158|  131.247.67.45|33917|   25|  6|         4|       200|        |2016/04/06T09:41:00.758|    4.288|2016/04/06T09:41:05.046|Health|
  27.106.62.158|  131.247.67.45|33917|   25|  6|         2|       176|        |2016/04/06T09:41:10.934|    0.448|2016/04/06T09:41:11.382|Health|
  27.106.62.158|  131.247.67.45|33917|   25|  6|         1|        46|        |2016/04/06T09:41:21.943|    0.000|2016/04/06T09:41:21.943|Health|
    14.181.7.70|  131.247.67.45|28099|   25|  6|         6|       369|        |2016/04/06T09:41:55.346|    1.216|2016/04/06T09:41:56.562|Health|
 113.161.85.140|  131.247.67.45|37827|   25|  6|         6|       358|        |2016/04/06T09:41:57.330|    1.216|2016/04/06T09:41:58.546|Health|
  113.160.133.8|  131.247.67.45|28894|   25|  6|         7|       405|        |2016/04/06T09:42:01.427|    1.600|2016/04/06T09:42:03.027|Health|
 216.12.249.195|   131.247.67.1|21568|   53| 17|         1|        87|        |2016/04/06T09:41:57.138|    0.000|2016/04/06T09:41:57.138|Health|
 216.12.249.195|   131.247.67.1|37639|   53| 17|         1|        87|        |2016/04/06T09:42:18.063|    0.000|2016/04/06T09:42:18.063|Health|
 216.12.249.195|   131.247.67.1|11435|   53| 17|         1|        80|        |2016/04/06T09:42:18.063|    0.000|2016/04/06T09:42:18.063|Health|
 216.12.249.195|   131.247.67.1|16066|   53| 17|         1|        80|        |2016/04/06T09:42:18.067|    0.000|2016/04/06T09:42:18.067|Health|
 216.12.249.195|   131.247.67.1|28687|   53| 17|         1|        84|        |2016/04/06T09:42:18.065|    0.000|2016/04/06T09:42:18.065|Health|
 216.12.249.195|   131.247.67.1|28199|   53| 17|         1|        88|        |2016/04/06T09:42:18.066|    0.000|2016/04/06T09:42:18.066|Health|
 216.12.249.195|   131.247.67.1|59940|   53| 17|         1|        80|        |2016/04/06T09:42:18.064|    0.000|2016/04/06T09:42:18.064|Health|
   103.224.36.3|  131.247.67.45|18931|   25|  6|         6|       366|        |2016/04/06T09:55:32.675|    1.344|2016/04/06T09:55:34.019|Health|
  94.242.221.68|  10.119.120.33|40979|   80|  6|        24|      1467|        |2016/04/06T09:13:25.049|    0.832|2016/04/06T09:13:25.881|Health|
 150.70.188.172| 131.247.67.122|42622|   80|  6|       208|     11297|        |2016/04/06T09:36:16.921|    8.000|2016/04/06T09:36:24.921|Health|
 150.70.188.172| 131.247.67.122|42622|   80|  6|         2|       104|        |2016/04/06T09:37:05.626|    0.064|2016/04/06T09:37:05.690|Health|
  209.17.114.78|  10.119.120.40|42133|   80|  6|       663|     34984|        |2016/04/06T09:42:39.826|    0.256|2016/04/06T09:42:40.082|Health|
  202.62.16.199|  10.119.120.40|62350|  443|  6|        34|      2520|        |2016/04/06T09:49:58.399|    2.176|2016/04/06T09:50:00.575|Health|
  202.62.16.199|  10.119.120.40|60891|  443|  6|         2|        98|        |2016/04/06T09:49:58.653|    0.320|2016/04/06T09:49:58.973|Health|
 89.248.171.160|  131.247.67.45|19251|   25|  6|        10|       599|        |2016/04/06T10:01:46.553|    1.024|2016/04/06T10:01:47.577|Health|
   115.75.4.253|  131.247.67.45|10582|   25|  6|         6|       361|        |2016/04/06T10:04:01.082|    1.216|2016/04/06T10:04:02.298|Health|
 186.27.126.130|  131.247.67.45|49149|   25|  6|        10|       634|        |2016/04/06T10:06:01.911|    2.304|2016/04/06T10:06:04.215|Health|
186.219.155.130|  131.247.67.45|44458|   25|  6|        10|       641|        |2016/04/06T10:07:05.956|    2.560|2016/04/06T10:07:08.516|Health|
   200.62.4.105|  131.247.56.53|37277|   22|  6|         2|       120|        |2016/04/06T10:10:44.017|    3.008|2016/04/06T10:10:47.025|Health|
 89.130.126.219|  131.247.67.45|53372|   25|  6|         7|       377|        |2016/04/06T10:11:04.243|    1.664|2016/04/06T10:11:05.907|Health|
 113.161.72.217|  131.247.67.45|25709|   25|  6|         6|       440|        |2016/04/06T10:13:49.937|    1.280|2016/04/06T10:13:51.217|Health|
 113.161.72.217|  131.247.67.45|26382|   25|  6|         6|       444|        |2016/04/06T10:14:18.222|    1.088|2016/04/06T10:14:19.310|Health|
 217.10.197.194|  131.247.67.45|56788|   25|  6|         5|       332|        |2016/04/06T10:17:19.593|    1.024|2016/04/06T10:17:20.617|Health|
  27.106.62.158|  131.247.67.45|38788|   25|  6|        10|       549|        |2016/04/06T10:17:30.344|    8.192|2016/04/06T10:17:38.536|Health|
    125.99.93.6|  131.247.67.45|52344|   25|  6|         6|       370|        |2016/04/06T10:17:58.331|    1.216|2016/04/06T10:17:59.547|Health|
    125.99.93.6|  131.247.67.45|53922|   25|  6|         6|       385|        |2016/04/06T10:18:43.132|    1.152|2016/04/06T10:18:44.284|Health|
 216.12.249.195|   131.247.67.1|40363|   53| 17|         1|        80|        |2016/04/06T10:19:48.966|    0.000|2016/04/06T10:19:48.966|Health|
 216.12.249.195|   131.247.67.1|60978|   53| 17|         1|        80|        |2016/04/06T10:19:48.966|    0.000|2016/04/06T10:19:48.966|Health|
     5.9.17.118|   131.247.67.1|63974|   53| 17|         1|        71|        |2016/04/06T10:20:48.986|    0.000|2016/04/06T10:20:48.986|Health|
  202.65.132.26| 131.247.67.126|   53|59156| 17|         1|        73|        |2016/04/06T10:22:47.011|    0.000|2016/04/06T10:22:47.011|Health|
  202.65.132.26| 131.247.67.127|   53|57647| 17|         1|        84|        |2016/04/06T10:22:47.011|    0.000|2016/04/06T10:22:47.011|Health|
  202.65.132.26| 131.247.67.127|   53|56757| 17|         1|        73|        |2016/04/06T10:22:48.357|    0.000|2016/04/06T10:22:48.357|Health|
  202.65.132.26| 131.247.67.126|   53|59497| 17|         1|        84|        |2016/04/06T10:22:48.099|    0.000|2016/04/06T10:22:48.099|Health|
  202.65.132.26| 131.247.67.127|   53|56483| 17|         1|        84|        |2016/04/06T10:22:49.444|    0.000|2016/04/06T10:22:49.444|Health|
  202.65.132.26| 131.247.67.126|   53|59262| 17|         1|        73|        |2016/04/06T10:22:49.445|    0.000|2016/04/06T10:22:49.445|Health|
     5.9.17.118|   131.247.67.1|20310|   53| 17|         1|        79|        |2016/04/06T10:23:42.369|    0.000|2016/04/06T10:23:42.369|Health|
 89.248.171.160|  131.247.67.45|48286|   25|  6|        10|       591|        |2016/04/06T10:24:20.835|    0.960|2016/04/06T10:24:21.795|Health|
  115.78.209.61|  131.247.67.45|11996|   25|  6|         7|       410|        |2016/04/06T10:25:48.960|    4.928|2016/04/06T10:25:53.888|Health|
 113.161.72.217|  131.247.67.45|59317|   25|  6|         6|       378|        |2016/04/06T10:27:12.797|    1.024|2016/04/06T10:27:13.821|Health|
 113.161.72.217|  131.247.67.45|59951|   25|  6|         6|       370|        |2016/04/06T10:27:29.177|    1.088|2016/04/06T10:27:30.265|Health|
 216.12.249.195|   131.247.67.1|26190|   53| 17|         1|        80|        |2016/04/06T10:33:05.494|    0.000|2016/04/06T10:33:05.494|Health|
   5.140.203.23|  131.247.67.45|47453|   25|  6|         9|       461|        |2016/04/06T10:34:42.836|    2.112|2016/04/06T10:34:44.948|Health|
 186.27.126.130|  131.247.67.45|43066|   25|  6|        10|       632|        |2016/04/06T10:38:07.569|    1.920|2016/04/06T10:38:09.489|Health|
 217.10.197.194|  131.247.67.45|63856|   25|  6|         5|       325|        |2016/04/06T10:42:47.115|    0.640|2016/04/06T10:42:47.755|Health|
 89.248.171.160|  131.247.67.45|12795|   25|  6|        10|       595|        |2016/04/06T10:46:59.907|    0.960|2016/04/06T10:47:00.867|Health|
     41.59.61.2| 131.247.67.126|   53|60414| 17|         2|       155|        |2016/04/06T10:47:30.821|    0.256|2016/04/06T10:47:31.077|Health|
     41.59.61.2| 131.247.67.127|   53|57415| 17|         2|       155|        |2016/04/06T10:47:34.212|    0.256|2016/04/06T10:47:34.468|Health|
     41.59.61.2|     10.119.4.5|   53|61751| 17|         1|        72|        |2016/04/06T10:47:32.037|    0.000|2016/04/06T10:47:32.037|Health|
     41.59.61.2|     10.119.4.5|   53|60586| 17|         1|        72|        |2016/04/06T10:47:35.556|    0.000|2016/04/06T10:47:35.556|Health|
     41.59.61.2|     10.119.4.5|   53|60789| 17|         1|        72|        |2016/04/06T10:47:36.386|    0.000|2016/04/06T10:47:36.386|Health|
     41.59.61.2|     10.119.4.5|   53|61127| 17|         1|        72|        |2016/04/06T10:47:38.946|    0.000|2016/04/06T10:47:38.946|Health|
     74.82.47.3|   131.247.67.1|15242|   53| 17|         1|        83|        |2016/04/06T10:47:40.163|    0.000|2016/04/06T10:47:40.163|Health|
     41.59.61.2|     10.119.4.5|   53|61892| 17|         1|        72|        |2016/04/06T10:47:43.875|    0.000|2016/04/06T10:47:43.875|Health|
     41.59.61.2|     10.119.4.5|   53|60614| 17|         1|        72|        |2016/04/06T10:47:47.396|    0.000|2016/04/06T10:47:47.396|Health|
     41.59.61.2|     10.119.4.5|   53|61341| 17|         1|        72|        |2016/04/06T10:47:54.435|    0.000|2016/04/06T10:47:54.435|Health|
     41.59.61.2|     10.119.4.5|   53|60262| 17|         1|        72|        |2016/04/06T10:47:57.634|    0.000|2016/04/06T10:47:57.634|Health|
     41.59.61.2|     10.119.4.5|   53|60893| 17|         1|        72|        |2016/04/06T10:47:58.149|    0.000|2016/04/06T10:47:58.149|Health|
     41.59.61.2|     10.119.4.5|   53|60243| 17|         1|        72|        |2016/04/06T10:48:06.465|    0.000|2016/04/06T10:48:06.465|Health|
     41.59.61.2|     10.119.4.5|   53|62336| 17|         1|        72|        |2016/04/06T10:48:09.476|    0.000|2016/04/06T10:48:09.476|Health|
 59.145.102.130|  131.247.67.45|10201|   25|  6|         5|       320|        |2016/04/06T10:52:37.435|    3.264|2016/04/06T10:52:40.699|Health|
  122.170.9.100|  131.247.67.45|63150|   25|  6|         7|       417|        |2016/04/06T10:55:45.592|    2.048|2016/04/06T10:55:47.640|Health|
 222.252.86.152|  131.247.67.45|12619|   25|  6|         8|       453|        |2016/04/06T10:59:05.012|    1.728|2016/04/06T10:59:06.740|Health|
173.254.204.203| 131.247.67.122| 1652|   80|  6|        23|      2275|        |2016/04/06T10:10:44.401|    4.224|2016/04/06T10:10:48.625|Health|
  94.242.221.68|  10.119.120.40|17924|   80|  6|        65|      3453|        |2016/04/06T10:11:08.656|    0.832|2016/04/06T10:11:09.488|Health|
173.254.204.203| 131.247.67.122| 1652|   80|  6|         2|        92|        |2016/04/06T10:12:28.722|    0.064|2016/04/06T10:12:28.786|Health|
  115.108.38.90| 131.247.67.112|42111|   80|  6|        14|      1103|        |2016/04/06T10:19:24.712|    4.416|2016/04/06T10:19:29.128|Health|
  115.108.38.90| 131.247.67.112|42112|   80|  6|        12|       921|        |2016/04/06T10:19:28.295|    1.024|2016/04/06T10:19:29.319|Health|
  115.108.38.90| 131.247.67.112|42114|   80|  6|      1270|     60583|        |2016/04/06T10:19:28.870|   37.952|2016/04/06T10:20:06.822|Health|
     5.9.17.118|  10.119.120.33|43122|   80|  6|        28|      1659|        |2016/04/06T10:20:49.124|    0.960|2016/04/06T10:20:50.084|Health|
  89.163.148.58|  10.119.120.33|38340|   80|  6|        13|       892|        |2016/04/06T10:34:37.462|    0.384|2016/04/06T10:34:37.846|Health|
  89.163.148.58|  10.119.120.33|42220|   80|  6|         5|       443|        |2016/04/06T10:34:39.957|    0.256|2016/04/06T10:34:40.213|Health|
  89.163.148.58|  10.119.120.33|49223|   80|  6|        13|      1154|        |2016/04/06T10:34:44.693|    0.384|2016/04/06T10:34:45.077|Health|
  89.163.148.58|  10.119.120.33|44347|   80|  6|        13|      1108|        |2016/04/06T10:34:41.490|    0.448|2016/04/06T10:34:41.938|Health|
     74.82.47.3|  131.247.66.31|58615|  443|  6|        12|      1004|        |2016/04/06T10:39:38.829|    5.504|2016/04/06T10:39:44.333|Health|
 184.168.152.75|  10.119.120.33|16266|   80|  6|        16|       913|        |2016/04/06T10:41:49.583|    0.192|2016/04/06T10:41:49.775|Health|
184.105.247.195|   131.247.56.8|38441|  443|  6|        16|      1339|        |2016/04/06T10:42:00.270|    4.416|2016/04/06T10:42:04.686|Health|
     74.82.47.3|  131.247.66.31|33490|  443|  6|        13|      1092|        |2016/04/06T10:44:40.266|    7.616|2016/04/06T10:44:47.882|Health|
184.105.247.195|   131.247.56.8|53345|  443|  6|         6|       418|        |2016/04/06T10:45:24.468|    2.496|2016/04/06T10:45:26.964|Health|
     74.82.47.3|  131.247.66.31|43073|  443|  6|         7|       510|        |2016/04/06T10:47:00.487|    0.384|2016/04/06T10:47:00.871|Health|
184.105.247.195|   131.247.56.8|35609|  443|  6|         9|       614|        |2016/04/06T10:47:45.284|    0.384|2016/04/06T10:47:45.668|Health|
     5.9.17.118|  10.119.120.33|46033|   80|  6|        23|      1418|        |2016/04/06T10:51:14.449|    0.640|2016/04/06T10:51:15.089|Health|
  113.161.35.86|  131.247.67.45|56893|   25|  6|         8|       465|        |2016/04/06T11:01:43.411|    1.664|2016/04/06T11:01:45.075|Health|
 197.254.27.214|  131.247.67.45|54929|   25|  6|         8|       481|        |2016/04/06T11:09:00.205|    1.984|2016/04/06T11:09:02.189|Health|
 89.248.171.160|  131.247.67.45|41808|   25|  6|        10|       595|        |2016/04/06T11:09:43.146|    1.024|2016/04/06T11:09:44.170|Health|
  109.98.160.65|  131.247.67.45|23378|   25|  6|         8|       425|        |2016/04/06T11:10:08.934|    1.536|2016/04/06T11:10:10.470|Health|
  124.82.221.50|   131.247.67.1|21340|   53| 17|         1|        60|        |2016/04/06T11:11:27.083|    0.000|2016/04/06T11:11:27.083|Health|
 213.131.37.210|   131.247.67.1| 2380|   53| 17|         1|        60|        |2016/04/06T11:13:05.126|    0.000|2016/04/06T11:13:05.126|Health|
 213.131.37.210|  131.247.67.45| 4229|   25|  6|         6|       400|        |2016/04/06T11:13:33.348|    0.896|2016/04/06T11:13:34.244|Health|
 213.131.37.210|  131.247.67.45|18832|   25|  6|         6|       393|        |2016/04/06T11:14:09.377|    0.832|2016/04/06T11:14:10.209|Health|
  124.82.221.50|  131.247.67.45|27562|   25|  6|         7|       429|        |2016/04/06T11:14:31.968|    3.648|2016/04/06T11:14:35.616|Health|
    95.0.185.19|  131.247.67.45|44696|   25|  6|         8|       482|        |2016/04/06T11:14:32.868|    1.024|2016/04/06T11:14:33.892|Health|
  27.251.74.130|  131.247.67.45|51639|   25|  6|         7|       442|        |2016/04/06T11:16:09.887|    1.664|2016/04/06T11:16:11.551|Health|
  209.198.1.250|   131.247.67.1|64944|   53| 17|         1|        73|        |2016/04/06T11:19:23.806|    0.000|2016/04/06T11:19:23.806|Health|
  124.82.221.50|  131.247.67.45|25475|   25|  6|         6|       416|        |2016/04/06T11:22:42.780|    1.344|2016/04/06T11:22:44.124|Health|
  124.82.221.50|  131.247.67.45|31574|   25|  6|         7|       435|        |2016/04/06T11:23:34.615|    3.328|2016/04/06T11:23:37.943|Health|
  124.82.221.50|  131.247.67.45| 7789|   25|  6|         7|       418|        |2016/04/06T11:23:49.015|    2.048|2016/04/06T11:23:51.063|Health|
  124.82.221.50|  131.247.67.45|62571|   25|  6|         6|       377|        |2016/04/06T11:24:02.328|    1.344|2016/04/06T11:24:03.672|Health|
  14.183.58.140|  131.247.67.45|47388|   25|  6|         6|       354|        |2016/04/06T11:25:39.987|    1.792|2016/04/06T11:25:41.779|Health|
 89.248.171.160|  131.247.67.45| 6275|   25|  6|        10|       595|        |2016/04/06T11:32:33.997|    1.024|2016/04/06T11:32:35.021|Health|
  117.247.88.64|  131.247.67.45|62393|   25|  6|         7|       376|        |2016/04/06T11:34:24.269|    2.368|2016/04/06T11:34:26.637|Health|
 216.12.249.195|   131.247.67.1|23643|   53| 17|         1|        80|        |2016/04/06T11:34:37.003|    0.000|2016/04/06T11:34:37.003|Health|
 216.12.249.195|   131.247.67.1|16011|   53| 17|         1|        80|        |2016/04/06T11:34:37.002|    0.000|2016/04/06T11:34:37.002|Health|
 216.12.249.195|   131.247.67.1|21026|   53| 17|         1|        84|        |2016/04/06T11:34:57.163|    0.000|2016/04/06T11:34:57.163|Health|
  200.77.69.242|  131.247.67.45|45017|   25|  6|        10|       637|        |2016/04/06T11:37:41.957|    1.472|2016/04/06T11:37:43.429|Health|
  124.82.221.50|  131.247.67.45|56512|   25|  6|         8|       675|        |2016/04/06T11:38:23.750|    4.736|2016/04/06T11:38:28.486|Health|
     5.9.17.118|   131.247.67.1|20207|   53| 17|         1|        76|        |2016/04/06T11:38:59.908|    0.000|2016/04/06T11:38:59.908|Health|
  124.82.221.50|  131.247.67.45|38232|   25|  6|         6|       585|        |2016/04/06T11:40:13.122|    1.408|2016/04/06T11:40:14.530|Health|
 113.167.150.20|  131.247.67.45| 2797|   25|  6|         7|       374|        |2016/04/06T11:45:34.015|    2.432|2016/04/06T11:45:36.447|Health|
 216.12.249.195|   131.247.67.1|12875|   53| 17|         1|        80|        |2016/04/06T11:46:29.752|    0.000|2016/04/06T11:46:29.752|Health|
 216.12.249.195|   131.247.67.1|38357|   53| 17|         1|        84|        |2016/04/06T11:46:29.750|    0.000|2016/04/06T11:46:29.750|Health|
 216.12.249.195|   131.247.67.1|46514|   53| 17|         1|        80|        |2016/04/06T11:46:29.750|    0.000|2016/04/06T11:46:29.750|Health|
 216.12.249.195|   131.247.67.1|39206|   53| 17|         1|        87|        |2016/04/06T11:46:29.750|    0.000|2016/04/06T11:46:29.750|Health|
 216.12.249.195|   131.247.67.1|48145|   53| 17|         1|        88|        |2016/04/06T11:46:29.754|    0.000|2016/04/06T11:46:29.754|Health|
114.143.206.162|  131.247.67.45|51184|   25|  6|         6|       419|        |2016/04/06T11:47:53.469|    1.664|2016/04/06T11:47:55.133|Health|
114.143.206.162|  131.247.67.45|51848|   25|  6|         6|       380|        |2016/04/06T11:48:16.635|    1.216|2016/04/06T11:48:17.851|Health|
  117.6.224.144|  131.247.67.45|15890|   25|  6|         6|       364|        |2016/04/06T11:49:32.660|    1.536|2016/04/06T11:49:34.196|Health|
 150.107.143.21|  131.247.67.45|45624|   25|  6|         5|       327|        |2016/04/06T11:50:08.886|    2.176|2016/04/06T11:50:11.062|Health|
 89.248.171.160|  131.247.67.45|35247|   25|  6|        10|       595|        |2016/04/06T11:55:31.951|    0.960|2016/04/06T11:55:32.911|Health|
     74.82.47.3|   131.247.67.1|28621|   53| 17|         1|        83|        |2016/04/06T11:58:33.580|    0.000|2016/04/06T11:58:33.580|Health|
    91.200.12.7|  10.119.120.33|60718|   80|  6|        22|      1384|        |2016/04/06T11:06:08.620|    2.368|2016/04/06T11:06:10.988|Health|
